Region,Ort,Land,Breitengrad,Laengengrad,MittelC_1961_1990,Jahr,AnomalieC
Asien,Hamada,JP,34.9,132.067,15.12,1953,0.25
Asien,Hamada,JP,34.9,132.067,15.12,1954,0.15
Asien,Hamada,JP,34.9,132.067,15.12,1955,0.52
Asien,Hamada,JP,34.9,132.067,15.12,1956,-0.36
Asien,Hamada,JP,34.9,132.067,15.12,1957,-0.39
Asien,Hamada,JP,34.9,132.067,15.12,1958,0.41
Asien,Hamada,JP,34.9,132.067,15.12,1959,0.73
Asien,Hamada,JP,34.9,132.067,15.12,1960,0.57
Asien,Hamada,JP,34.9,132.067,15.12,1961,0.97
Asien,Hamada,JP,34.9,132.067,15.12,1962,0.11
Asien,Hamada,JP,34.9,132.067,15.12,1963,-0.38
Asien,Hamada,JP,34.9,132.067,15.12,1964,0.45
Asien,Hamada,JP,34.9,132.067,15.12,1965,-0.66
Asien,Hamada,JP,34.9,132.067,15.12,1966,0.14
Asien,Hamada,JP,34.9,132.067,15.12,1967,-0.01
Asien,Hamada,JP,34.9,132.067,15.12,1968,-0.57
Asien,Hamada,JP,34.9,132.067,15.12,1969,-0.18
Asien,Hamada,JP,34.9,132.067,15.12,1970,-0.11
Asien,Hamada,JP,34.9,132.067,15.12,1971,0.1
Asien,Hamada,JP,34.9,132.067,15.12,1972,0.27
Asien,Hamada,JP,34.9,132.067,15.12,1973,0.25
Asien,Hamada,JP,34.9,132.067,15.12,1974,-0.7
Asien,Hamada,JP,34.9,132.067,15.12,1975,0.1
Asien,Hamada,JP,34.9,132.067,15.12,1976,-0.68
Asien,Hamada,JP,34.9,132.067,15.12,1977,0.04
Asien,Hamada,JP,34.9,132.067,15.12,1978,0.57
Asien,Hamada,JP,34.9,132.067,15.12,1979,0.54
Asien,Hamada,JP,34.9,132.067,15.12,1980,-0.86
Asien,Hamada,JP,34.9,132.067,15.12,1981,-0.44
Asien,Hamada,JP,34.9,132.067,15.12,1982,-0.09
Asien,Hamada,JP,34.9,132.067,15.12,1983,0.12
Asien,Hamada,JP,34.9,132.067,15.12,1984,-0.32
Asien,Hamada,JP,34.9,132.067,15.12,1985,0.17
Asien,Hamada,JP,34.9,132.067,15.12,1986,-0.52
Asien,Hamada,JP,34.9,132.067,15.12,1987,0.29
Asien,Hamada,JP,34.9,132.067,15.12,1988,-0.11
Asien,Hamada,JP,34.9,132.067,15.12,1989,0.43
Asien,Hamada,JP,34.9,132.067,15.12,1990,1.08
Asien,Hamada,JP,34.9,132.067,15.12,1991,0.22
Asien,Hamada,JP,34.9,132.067,15.12,1992,0.33
Asien,Hamada,JP,34.9,132.067,15.12,1993,-0.39
Asien,Hamada,JP,34.9,132.067,15.12,1994,0.86
Asien,Hamada,JP,34.9,132.067,15.12,1995,-0.12
Asien,Hamada,JP,34.9,132.067,15.12,1996,-0.13
Asien,Hamada,JP,34.9,132.067,15.12,1997,0.32
Asien,Hamada,JP,34.9,132.067,15.12,1998,1.38
Asien,Hamada,JP,34.9,132.067,15.12,1999,0.78
Asien,Hamada,JP,34.9,132.067,15.12,2000,0.58
Asien,Hamada,JP,34.9,132.067,15.12,2001,0.51
Asien,Hamada,JP,34.9,132.067,15.12,2002,0.9
Asien,Hamada,JP,34.9,132.067,15.12,2003,0.39
Asien,Hamada,JP,34.9,132.067,15.12,2004,1.26
Asien,Hamada,JP,34.9,132.067,15.12,2006,0.4
Asien,Hamada,JP,34.9,132.067,15.12,2007,1.17
Asien,Hamada,JP,34.9,132.067,15.12,2008,0.58
Asien,Hamada,JP,34.9,132.067,15.12,2009,0.49
Asien,Hamada,JP,34.9,132.067,15.12,2010,0.91
Asien,Hamada,JP,34.9,132.067,15.12,2011,0.5
Asien,Hamada,JP,34.9,132.067,15.12,2012,0.33
Asien,Hamada,JP,34.9,132.067,15.12,2013,0.8
Asien,Hamada,JP,34.9,132.067,15.12,2014,0.19
Asien,Hamada,JP,34.9,132.067,15.12,2015,0.57
Asien,Hamada,JP,34.9,132.067,15.12,2016,1.26
Asien,Hamada,JP,34.9,132.067,15.12,2017,0.72
Asien,Hamada,JP,34.9,132.067,15.12,2018,0.88
Asien,Hamada,JP,34.9,132.067,15.12,2019,1.29
Asien,Hamada,JP,34.9,132.067,15.12,2020,1.11
Asien,Hamada,JP,34.9,132.067,15.12,2021,1.31
Asien,Hamada,JP,34.9,132.067,15.12,2022,1.13
Asien,Hiroshima,JP,34.4,132.467,15.36,1951,-0.37
Asien,Hiroshima,JP,34.4,132.467,15.36,1952,-0.17
Asien,Hiroshima,JP,34.4,132.467,15.36,1953,-0.06
Asien,Hiroshima,JP,34.4,132.467,15.36,1954,0.22
Asien,Hiroshima,JP,34.4,132.467,15.36,1955,0.31
Asien,Hiroshima,JP,34.4,132.467,15.36,1956,-0.5
Asien,Hiroshima,JP,34.4,132.467,15.36,1957,-0.42
Asien,Hiroshima,JP,34.4,132.467,15.36,1958,0.35
Asien,Hiroshima,JP,34.4,132.467,15.36,1959,0.78
Asien,Hiroshima,JP,34.4,132.467,15.36,1960,0.51
Asien,Hiroshima,JP,34.4,132.467,15.36,1961,0.85
Asien,Hiroshima,JP,34.4,132.467,15.36,1962,-0.19
Asien,Hiroshima,JP,34.4,132.467,15.36,1963,-0.6
Asien,Hiroshima,JP,34.4,132.467,15.36,1964,0.51
Asien,Hiroshima,JP,34.4,132.467,15.36,1965,-0.93
Asien,Hiroshima,JP,34.4,132.467,15.36,1966,-0.16
Asien,Hiroshima,JP,34.4,132.467,15.36,1967,-0.01
Asien,Hiroshima,JP,34.4,132.467,15.36,1968,-0.34
Asien,Hiroshima,JP,34.4,132.467,15.36,1969,-0.22
Asien,Hiroshima,JP,34.4,132.467,15.36,1970,-0.2
Asien,Hiroshima,JP,34.4,132.467,15.36,1971,-0.0
Asien,Hiroshima,JP,34.4,132.467,15.36,1972,-0.34
Asien,Hiroshima,JP,34.4,132.467,15.36,1973,-0.22
Asien,Hiroshima,JP,34.4,132.467,15.36,1974,-0.73
Asien,Hiroshima,JP,34.4,132.467,15.36,1975,0.08
Asien,Hiroshima,JP,34.4,132.467,15.36,1976,-0.79
Asien,Hiroshima,JP,34.4,132.467,15.36,1977,0.03
Asien,Hiroshima,JP,34.4,132.467,15.36,1978,0.33
Asien,Hiroshima,JP,34.4,132.467,15.36,1979,0.4
Asien,Hiroshima,JP,34.4,132.467,15.36,1980,-0.84
Asien,Hiroshima,JP,34.4,132.467,15.36,1981,-0.79
Asien,Hiroshima,JP,34.4,132.467,15.36,1982,0.01
Asien,Hiroshima,JP,34.4,132.467,15.36,1983,0.31
Asien,Hiroshima,JP,34.4,132.467,15.36,1984,-0.13
Asien,Hiroshima,JP,34.4,132.467,15.36,1985,0.39
Asien,Hiroshima,JP,34.4,132.467,15.36,1986,-0.28
Asien,Hiroshima,JP,34.4,132.467,15.36,1987,0.46
Asien,Hiroshima,JP,34.4,132.467,15.36,1988,0.49
Asien,Hiroshima,JP,34.4,132.467,15.36,1989,1.28
Asien,Hiroshima,JP,34.4,132.467,15.36,1990,1.63
Asien,Hiroshima,JP,34.4,132.467,15.36,1991,1.14
Asien,Hiroshima,JP,34.4,132.467,15.36,1992,0.95
Asien,Hiroshima,JP,34.4,132.467,15.36,1993,0.35
Asien,Hiroshima,JP,34.4,132.467,15.36,1994,1.79
Asien,Hiroshima,JP,34.4,132.467,15.36,1995,0.55
Asien,Hiroshima,JP,34.4,132.467,15.36,1996,0.49
Asien,Hiroshima,JP,34.4,132.467,15.36,1997,1.08
Asien,Hiroshima,JP,34.4,132.467,15.36,1998,2.18
Asien,Hiroshima,JP,34.4,132.467,15.36,1999,1.34
Asien,Hiroshima,JP,34.4,132.467,15.36,2000,1.14
Asien,Hiroshima,JP,34.4,132.467,15.36,2002,1.15
Asien,Hiroshima,JP,34.4,132.467,15.36,2003,0.76
Asien,Hiroshima,JP,34.4,132.467,15.36,2004,1.6
Asien,Hiroshima,JP,34.4,132.467,15.36,2006,1.0
Asien,Hiroshima,JP,34.4,132.467,15.36,2007,1.59
Asien,Hiroshima,JP,34.4,132.467,15.36,2008,1.04
Asien,Hiroshima,JP,34.4,132.467,15.36,2009,1.05
Asien,Hiroshima,JP,34.4,132.467,15.36,2010,1.29
Asien,Hiroshima,JP,34.4,132.467,15.36,2011,0.79
Asien,Hiroshima,JP,34.4,132.467,15.36,2012,0.83
Asien,Hiroshima,JP,34.4,132.467,15.36,2013,1.23
Asien,Hiroshima,JP,34.4,132.467,15.36,2014,0.82
Asien,Hiroshima,JP,34.4,132.467,15.36,2015,1.36
Asien,Hiroshima,JP,34.4,132.467,15.36,2016,1.86
Asien,Hiroshima,JP,34.4,132.467,15.36,2017,1.0
Asien,Hiroshima,JP,34.4,132.467,15.36,2018,1.48
Asien,Hiroshima,JP,34.4,132.467,15.36,2019,1.9
Asien,Hiroshima,JP,34.4,132.467,15.36,2020,1.73
Asien,Hiroshima,JP,34.4,132.467,15.36,2021,1.7
Asien,Hiroshima,JP,34.4,132.467,15.36,2022,1.78
Asien,Hiroshima,JP,34.4,132.467,15.36,2023,2.19
Asien,Hiroshima,JP,34.4,132.467,15.36,2024,2.64
Asien,Fukuyama,JP,34.45,133.25,14.93,1951,0.12
Asien,Fukuyama,JP,34.45,133.25,14.93,1952,0.37
Asien,Fukuyama,JP,34.45,133.25,14.93,1953,0.57
Asien,Fukuyama,JP,34.45,133.25,14.93,1954,0.75
Asien,Fukuyama,JP,34.45,133.25,14.93,1955,0.79
Asien,Fukuyama,JP,34.45,133.25,14.93,1956,0.09
Asien,Fukuyama,JP,34.45,133.25,14.93,1957,-0.08
Asien,Fukuyama,JP,34.45,133.25,14.93,1962,0.4
Asien,Fukuyama,JP,34.45,133.25,14.93,1963,0.04
Asien,Fukuyama,JP,34.45,133.25,14.93,1964,0.8
Asien,Fukuyama,JP,34.45,133.25,14.93,1965,-0.66
Asien,Fukuyama,JP,34.45,133.25,14.93,1966,-0.01
Asien,Fukuyama,JP,34.45,133.25,14.93,1967,0.2
Asien,Fukuyama,JP,34.45,133.25,14.93,1968,-0.21
Asien,Fukuyama,JP,34.45,133.25,14.93,1969,-0.07
Asien,Fukuyama,JP,34.45,133.25,14.93,1970,-0.1
Asien,Fukuyama,JP,34.45,133.25,14.93,1971,0.02
Asien,Fukuyama,JP,34.45,133.25,14.93,1972,0.14
Asien,Fukuyama,JP,34.45,133.25,14.93,1973,0.21
Asien,Fukuyama,JP,34.45,133.25,14.93,1974,-0.3
Asien,Fukuyama,JP,34.45,133.25,14.93,1975,0.41
Asien,Fukuyama,JP,34.45,133.25,14.93,1976,-0.52
Asien,Fukuyama,JP,34.45,133.25,14.93,1977,0.18
Asien,Fukuyama,JP,34.45,133.25,14.93,1978,0.48
Asien,Fukuyama,JP,34.45,133.25,14.93,1979,0.58
Asien,Fukuyama,JP,34.45,133.25,14.93,1980,-0.65
Asien,Fukuyama,JP,34.45,133.25,14.93,1981,-0.74
Asien,Fukuyama,JP,34.45,133.25,14.93,1982,-0.3
Asien,Fukuyama,JP,34.45,133.25,14.93,1983,0.13
Asien,Fukuyama,JP,34.45,133.25,14.93,1984,-0.43
Asien,Fukuyama,JP,34.45,133.25,14.93,1985,0.09
Asien,Fukuyama,JP,34.45,133.25,14.93,1986,-0.54
Asien,Fukuyama,JP,34.45,133.25,14.93,1987,0.27
Asien,Fukuyama,JP,34.45,133.25,14.93,1988,-0.09
Asien,Fukuyama,JP,34.45,133.25,14.93,1989,0.69
Asien,Fukuyama,JP,34.45,133.25,14.93,1995,-0.25
Asien,Fukuyama,JP,34.45,133.25,14.93,1996,-0.15
Asien,Fukuyama,JP,34.45,133.25,14.93,1997,0.58
Asien,Fukuyama,JP,34.45,133.25,14.93,1998,1.7
Asien,Fukuyama,JP,34.45,133.25,14.93,1999,0.88
Asien,Fukuyama,JP,34.45,133.25,14.93,2000,0.86
Asien,Fukuyama,JP,34.45,133.25,14.93,2002,0.99
Asien,Fukuyama,JP,34.45,133.25,14.93,2003,0.49
Asien,Fukuyama,JP,34.45,133.25,14.93,2004,1.33
Asien,Fukuyama,JP,34.45,133.25,14.93,2005,0.56
Asien,Fukuyama,JP,34.45,133.25,14.93,2006,0.71
Asien,Fukuyama,JP,34.45,133.25,14.93,2007,1.23
Asien,Fukuyama,JP,34.45,133.25,14.93,2008,0.86
Asien,Fukuyama,JP,34.45,133.25,14.93,2009,0.88
Asien,Fukuyama,JP,34.45,133.25,14.93,2010,1.19
Asien,Fukuyama,JP,34.45,133.25,14.93,2011,0.64
Asien,Fukuyama,JP,34.45,133.25,14.93,2012,0.62
Asien,Fukuyama,JP,34.45,133.25,14.93,2013,0.87
Asien,Fukuyama,JP,34.45,133.25,14.93,2014,0.35
Asien,Fukuyama,JP,34.45,133.25,14.93,2015,0.72
Asien,Fukuyama,JP,34.45,133.25,14.93,2016,1.45
Asien,Fukuyama,JP,34.45,133.25,14.93,2017,0.4
Asien,Fukuyama,JP,34.45,133.25,14.93,2018,0.96
Asien,Fukuyama,JP,34.45,133.25,14.93,2019,1.32
Asien,Fukuyama,JP,34.45,133.25,14.93,2020,1.25
Asien,Fukuyama,JP,34.45,133.25,14.93,2021,1.28
Asien,Fukuyama,JP,34.45,133.25,14.93,2022,1.23
Asien,Okayama,JP,34.667,133.917,15.11,1951,-0.5
Asien,Okayama,JP,34.667,133.917,15.11,1952,-0.39
Asien,Okayama,JP,34.667,133.917,15.11,1953,-0.31
Asien,Okayama,JP,34.667,133.917,15.11,1954,-0.15
Asien,Okayama,JP,34.667,133.917,15.11,1955,0.1
Asien,Okayama,JP,34.667,133.917,15.11,1956,-0.66
Asien,Okayama,JP,34.667,133.917,15.11,1957,-0.68
Asien,Okayama,JP,34.667,133.917,15.11,1958,0.12
Asien,Okayama,JP,34.667,133.917,15.11,1959,0.68
Asien,Okayama,JP,34.667,133.917,15.11,1960,0.23
Asien,Okayama,JP,34.667,133.917,15.11,1961,0.63
Asien,Okayama,JP,34.667,133.917,15.11,1962,-0.12
Asien,Okayama,JP,34.667,133.917,15.11,1963,-0.56
Asien,Okayama,JP,34.667,133.917,15.11,1964,0.4
Asien,Okayama,JP,34.667,133.917,15.11,1965,-1.0
Asien,Okayama,JP,34.667,133.917,15.11,1966,-0.46
Asien,Okayama,JP,34.667,133.917,15.11,1967,-0.02
Asien,Okayama,JP,34.667,133.917,15.11,1968,-0.46
Asien,Okayama,JP,34.667,133.917,15.11,1969,-0.44
Asien,Okayama,JP,34.667,133.917,15.11,1970,-0.39
Asien,Okayama,JP,34.667,133.917,15.11,1971,-0.24
Asien,Okayama,JP,34.667,133.917,15.11,1972,-0.04
Asien,Okayama,JP,34.667,133.917,15.11,1973,-0.18
Asien,Okayama,JP,34.667,133.917,15.11,1974,-0.67
Asien,Okayama,JP,34.667,133.917,15.11,1975,0.04
Asien,Okayama,JP,34.667,133.917,15.11,1976,-0.82
Asien,Okayama,JP,34.667,133.917,15.11,1977,0.07
Asien,Okayama,JP,34.667,133.917,15.11,1978,0.29
Asien,Okayama,JP,34.667,133.917,15.11,1979,0.48
Asien,Okayama,JP,34.667,133.917,15.11,1980,-0.79
Asien,Okayama,JP,34.667,133.917,15.11,1981,-0.74
Asien,Okayama,JP,34.667,133.917,15.11,1982,0.04
Asien,Okayama,JP,34.667,133.917,15.11,1983,1.03
Asien,Okayama,JP,34.667,133.917,15.11,1984,0.35
Asien,Okayama,JP,34.667,133.917,15.11,1985,0.9
Asien,Okayama,JP,34.667,133.917,15.11,1986,0.23
Asien,Okayama,JP,34.667,133.917,15.11,1987,1.06
Asien,Okayama,JP,34.667,133.917,15.11,1988,0.36
Asien,Okayama,JP,34.667,133.917,15.11,1989,1.06
Asien,Okayama,JP,34.667,133.917,15.11,1993,0.04
Asien,Okayama,JP,34.667,133.917,15.11,1994,1.67
Asien,Okayama,JP,34.667,133.917,15.11,1995,0.51
Asien,Okayama,JP,34.667,133.917,15.11,1996,0.52
Asien,Okayama,JP,34.667,133.917,15.11,1997,1.03
Asien,Okayama,JP,34.667,133.917,15.11,1998,2.14
Asien,Okayama,JP,34.667,133.917,15.11,1999,1.37
Asien,Okayama,JP,34.667,133.917,15.11,2000,1.35
Asien,Okayama,JP,34.667,133.917,15.11,2002,1.61
Asien,Okayama,JP,34.667,133.917,15.11,2003,1.04
Asien,Okayama,JP,34.667,133.917,15.11,2004,2.03
Asien,Okayama,JP,34.667,133.917,15.11,2006,1.32
Asien,Okayama,JP,34.667,133.917,15.11,2007,1.87
Asien,Okayama,JP,34.667,133.917,15.11,2008,1.44
Asien,Okayama,JP,34.667,133.917,15.11,2009,1.47
Asien,Okayama,JP,34.667,133.917,15.11,2010,1.61
Asien,Okayama,JP,34.667,133.917,15.11,2011,1.24
Asien,Okayama,JP,34.667,133.917,15.11,2012,1.0
Asien,Okayama,JP,34.667,133.917,15.11,2013,1.25
Asien,Okayama,JP,34.667,133.917,15.11,2014,1.03
Asien,Okayama,JP,34.667,133.917,15.11,2015,1.05
Asien,Okayama,JP,34.667,133.917,15.11,2016,1.57
Asien,Okayama,JP,34.667,133.917,15.11,2017,0.59
Asien,Okayama,JP,34.667,133.917,15.11,2018,1.16
Asien,Okayama,JP,34.667,133.917,15.11,2019,1.49
Asien,Okayama,JP,34.667,133.917,15.11,2020,1.38
Asien,Okayama,JP,34.667,133.917,15.11,2021,1.36
Asien,Okayama,JP,34.667,133.917,15.11,2022,1.36
Asien,Kobe,JP,34.7,135.217,15.86,1951,-0.27
Asien,Kobe,JP,34.7,135.217,15.86,1952,-0.13
Asien,Kobe,JP,34.7,135.217,15.86,1953,-0.08
Asien,Kobe,JP,34.7,135.217,15.86,1954,0.11
Asien,Kobe,JP,34.7,135.217,15.86,1955,0.49
Asien,Kobe,JP,34.7,135.217,15.86,1956,-0.24
Asien,Kobe,JP,34.7,135.217,15.86,1957,-0.35
Asien,Kobe,JP,34.7,135.217,15.86,1958,0.39
Asien,Kobe,JP,34.7,135.217,15.86,1959,0.88
Asien,Kobe,JP,34.7,135.217,15.86,1960,0.55
Asien,Kobe,JP,34.7,135.217,15.86,1961,0.82
Asien,Kobe,JP,34.7,135.217,15.86,1962,0.17
Asien,Kobe,JP,34.7,135.217,15.86,1963,-0.23
Asien,Kobe,JP,34.7,135.217,15.86,1964,0.6
Asien,Kobe,JP,34.7,135.217,15.86,1965,-0.68
Asien,Kobe,JP,34.7,135.217,15.86,1966,-0.13
Asien,Kobe,JP,34.7,135.217,15.86,1967,0.19
Asien,Kobe,JP,34.7,135.217,15.86,1968,-0.2
Asien,Kobe,JP,34.7,135.217,15.86,1969,-0.34
Asien,Kobe,JP,34.7,135.217,15.86,1970,-0.33
Asien,Kobe,JP,34.7,135.217,15.86,1971,-0.2
Asien,Kobe,JP,34.7,135.217,15.86,1972,0.1
Asien,Kobe,JP,34.7,135.217,15.86,1973,-0.02
Asien,Kobe,JP,34.7,135.217,15.86,1974,-0.5
Asien,Kobe,JP,34.7,135.217,15.86,1975,0.13
Asien,Kobe,JP,34.7,135.217,15.86,1976,-0.51
Asien,Kobe,JP,34.7,135.217,15.86,1977,0.4
Asien,Kobe,JP,34.7,135.217,15.86,1978,0.45
Asien,Kobe,JP,34.7,135.217,15.86,1979,0.68
Asien,Kobe,JP,34.7,135.217,15.86,1980,-0.68
Asien,Kobe,JP,34.7,135.217,15.86,1981,-0.79
Asien,Kobe,JP,34.7,135.217,15.86,1982,-0.23
Asien,Kobe,JP,34.7,135.217,15.86,1983,0.17
Asien,Kobe,JP,34.7,135.217,15.86,1984,-0.38
Asien,Kobe,JP,34.7,135.217,15.86,1985,0.29
Asien,Kobe,JP,34.7,135.217,15.86,1986,-0.4
Asien,Kobe,JP,34.7,135.217,15.86,1987,0.46
Asien,Kobe,JP,34.7,135.217,15.86,1988,-0.29
Asien,Kobe,JP,34.7,135.217,15.86,1989,0.42
Asien,Kobe,JP,34.7,135.217,15.86,1990,1.05
Asien,Kobe,JP,34.7,135.217,15.86,1991,0.65
Asien,Kobe,JP,34.7,135.217,15.86,1992,0.34
Asien,Kobe,JP,34.7,135.217,15.86,1993,-0.31
Asien,Kobe,JP,34.7,135.217,15.86,1994,1.12
Asien,Kobe,JP,34.7,135.217,15.86,1995,-0.21
Asien,Kobe,JP,34.7,135.217,15.86,1996,-0.24
Asien,Kobe,JP,34.7,135.217,15.86,1997,0.31
Asien,Kobe,JP,34.7,135.217,15.86,1998,1.4
Asien,Kobe,JP,34.7,135.217,15.86,1999,0.95
Asien,Kobe,JP,34.7,135.217,15.86,2000,1.16
Asien,Kobe,JP,34.7,135.217,15.86,2002,1.32
Asien,Kobe,JP,34.7,135.217,15.86,2003,0.94
Asien,Kobe,JP,34.7,135.217,15.86,2004,1.91
Asien,Kobe,JP,34.7,135.217,15.86,2006,1.11
Asien,Kobe,JP,34.7,135.217,15.86,2007,1.56
Asien,Kobe,JP,34.7,135.217,15.86,2008,1.13
Asien,Kobe,JP,34.7,135.217,15.86,2009,1.25
Asien,Kobe,JP,34.7,135.217,15.86,2010,1.35
Asien,Kobe,JP,34.7,135.217,15.86,2011,0.96
Asien,Kobe,JP,34.7,135.217,15.86,2012,0.77
Asien,Kobe,JP,34.7,135.217,15.86,2013,1.24
Asien,Kobe,JP,34.7,135.217,15.86,2014,0.92
Asien,Kobe,JP,34.7,135.217,15.86,2015,1.44
Asien,Kobe,JP,34.7,135.217,15.86,2016,2.01
Asien,Kobe,JP,34.7,135.217,15.86,2017,0.99
Asien,Kobe,JP,34.7,135.217,15.86,2018,1.5
Asien,Kobe,JP,34.7,135.217,15.86,2019,1.82
Asien,Kobe,JP,34.7,135.217,15.86,2020,1.66
Asien,Kobe,JP,34.7,135.217,15.86,2021,1.76
Asien,Kobe,JP,34.7,135.217,15.86,2022,1.7
Asien,Shionomisaki,JP,33.45,135.75,16.95,1953,-0.08
Asien,Shionomisaki,JP,33.45,135.75,16.95,1954,0.05
Asien,Shionomisaki,JP,33.45,135.75,16.95,1955,0.27
Asien,Shionomisaki,JP,33.45,135.75,16.95,1956,-0.03
Asien,Shionomisaki,JP,33.45,135.75,16.95,1957,-0.38
Asien,Shionomisaki,JP,33.45,135.75,16.95,1958,0.23
Asien,Shionomisaki,JP,33.45,135.75,16.95,1959,0.89
Asien,Shionomisaki,JP,33.45,135.75,16.95,1960,0.34
Asien,Shionomisaki,JP,33.45,135.75,16.95,1961,0.62
Asien,Shionomisaki,JP,33.45,135.75,16.95,1962,0.03
Asien,Shionomisaki,JP,33.45,135.75,16.95,1963,-0.2
Asien,Shionomisaki,JP,33.45,135.75,16.95,1964,0.5
Asien,Shionomisaki,JP,33.45,135.75,16.95,1965,-0.41
Asien,Shionomisaki,JP,33.45,135.75,16.95,1966,0.26
Asien,Shionomisaki,JP,33.45,135.75,16.95,1967,0.21
Asien,Shionomisaki,JP,33.45,135.75,16.95,1968,-0.27
Asien,Shionomisaki,JP,33.45,135.75,16.95,1969,-0.02
Asien,Shionomisaki,JP,33.45,135.75,16.95,1970,-0.31
Asien,Shionomisaki,JP,33.45,135.75,16.95,1971,-0.33
Asien,Shionomisaki,JP,33.45,135.75,16.95,1972,-0.29
Asien,Shionomisaki,JP,33.45,135.75,16.95,1973,-0.26
Asien,Shionomisaki,JP,33.45,135.75,16.95,1974,-0.29
Asien,Shionomisaki,JP,33.45,135.75,16.95,1975,0.01
Asien,Shionomisaki,JP,33.45,135.75,16.95,1976,-0.56
Asien,Shionomisaki,JP,33.45,135.75,16.95,1977,0.31
Asien,Shionomisaki,JP,33.45,135.75,16.95,1978,0.14
Asien,Shionomisaki,JP,33.45,135.75,16.95,1979,0.62
Asien,Shionomisaki,JP,33.45,135.75,16.95,1980,-0.37
Asien,Shionomisaki,JP,33.45,135.75,16.95,1981,-0.41
Asien,Shionomisaki,JP,33.45,135.75,16.95,1982,-0.2
Asien,Shionomisaki,JP,33.45,135.75,16.95,1983,0.1
Asien,Shionomisaki,JP,33.45,135.75,16.95,1984,-0.46
Asien,Shionomisaki,JP,33.45,135.75,16.95,1985,0.25
Asien,Shionomisaki,JP,33.45,135.75,16.95,1986,-0.32
Asien,Shionomisaki,JP,33.45,135.75,16.95,1987,0.34
Asien,Shionomisaki,JP,33.45,135.75,16.95,1988,-0.18
Asien,Shionomisaki,JP,33.45,135.75,16.95,1989,0.59
Asien,Shionomisaki,JP,33.45,135.75,16.95,1990,0.88
Asien,Shionomisaki,JP,33.45,135.75,16.95,1991,0.7
Asien,Shionomisaki,JP,33.45,135.75,16.95,1992,0.5
Asien,Shionomisaki,JP,33.45,135.75,16.95,1993,-0.06
Asien,Shionomisaki,JP,33.45,135.75,16.95,1994,1.05
Asien,Shionomisaki,JP,33.45,135.75,16.95,1995,0.23
Asien,Shionomisaki,JP,33.45,135.75,16.95,1996,0.04
Asien,Shionomisaki,JP,33.45,135.75,16.95,1997,0.57
Asien,Shionomisaki,JP,33.45,135.75,16.95,1998,1.75
Asien,Shionomisaki,JP,33.45,135.75,16.95,1999,0.88
Asien,Shionomisaki,JP,33.45,135.75,16.95,2000,0.68
Asien,Shionomisaki,JP,33.45,135.75,16.95,2001,0.34
Asien,Shionomisaki,JP,33.45,135.75,16.95,2002,0.57
Asien,Shionomisaki,JP,33.45,135.75,16.95,2003,0.39
Asien,Shionomisaki,JP,33.45,135.75,16.95,2004,1.18
Asien,Shionomisaki,JP,33.45,135.75,16.95,2006,0.28
Asien,Shionomisaki,JP,33.45,135.75,16.95,2007,0.73
Asien,Shionomisaki,JP,33.45,135.75,16.95,2008,0.28
Asien,Shionomisaki,JP,33.45,135.75,16.95,2009,0.45
Asien,Shionomisaki,JP,33.45,135.75,16.95,2010,0.6
Asien,Shionomisaki,JP,33.45,135.75,16.95,2011,0.08
Asien,Shionomisaki,JP,33.45,135.75,16.95,2012,0.04
Asien,Shionomisaki,JP,33.45,135.75,16.95,2013,0.51
Asien,Shionomisaki,JP,33.45,135.75,16.95,2014,0.13
Asien,Shionomisaki,JP,33.45,135.75,16.95,2015,0.66
Asien,Shionomisaki,JP,33.45,135.75,16.95,2016,1.19
Asien,Shionomisaki,JP,33.45,135.75,16.95,2017,0.22
Asien,Shionomisaki,JP,33.45,135.75,16.95,2018,0.59
Asien,Shionomisaki,JP,33.45,135.75,16.95,2019,0.97
Asien,Shionomisaki,JP,33.45,135.75,16.95,2020,0.95
Asien,Shionomisaki,JP,33.45,135.75,16.95,2021,0.87
Asien,Shionomisaki,JP,33.45,135.75,16.95,2022,0.85
Asien,Shionomisaki,JP,33.45,135.75,16.95,2023,1.23
Asien,Shionomisaki,JP,33.45,135.75,16.95,2024,1.54
Asien,Izuhara,JP,34.2,129.3,15.18,1951,0.31
Asien,Izuhara,JP,34.2,129.3,15.18,1952,0.08
Asien,Izuhara,JP,34.2,129.3,15.18,1953,0.71
Asien,Izuhara,JP,34.2,129.3,15.18,1954,0.77
Asien,Izuhara,JP,34.2,129.3,15.18,1955,0.93
Asien,Izuhara,JP,34.2,129.3,15.18,1956,-0.02
Asien,Izuhara,JP,34.2,129.3,15.18,1957,0.16
Asien,Izuhara,JP,34.2,129.3,15.18,1958,0.87
Asien,Izuhara,JP,34.2,129.3,15.18,1959,1.09
Asien,Izuhara,JP,34.2,129.3,15.18,1960,0.91
Asien,Izuhara,JP,34.2,129.3,15.18,1961,0.93
Asien,Izuhara,JP,34.2,129.3,15.18,1962,0.06
Asien,Izuhara,JP,34.2,129.3,15.18,1963,-0.47
Asien,Izuhara,JP,34.2,129.3,15.18,1964,0.71
Asien,Izuhara,JP,34.2,129.3,15.18,1965,-0.49
Asien,Izuhara,JP,34.2,129.3,15.18,1966,0.1
Asien,Izuhara,JP,34.2,129.3,15.18,1967,0.04
Asien,Izuhara,JP,34.2,129.3,15.18,1968,-0.56
