Region,Ort,Land,Breitengrad,Laengengrad,MittelC_1961_1990,Jahr,AnomalieC
Europa,"Lissabon",PT,38.72,-9.14,16.4,1884,-1.02
Europa,"Lissabon",PT,38.72,-9.14,16.4,1885,-0.67
Europa,"Lissabon",PT,38.72,-9.14,16.4,1886,-0.8
Europa,"Lissabon",PT,38.72,-9.14,16.4,1887,-0.82
Europa,"Lissabon",PT,38.72,-9.14,16.4,1888,-0.76
Europa,"Lissabon",PT,38.72,-9.14,16.4,1889,-0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1890,-0.76
Europa,"Lissabon",PT,38.72,-9.14,16.4,1891,-0.62
Europa,"Lissabon",PT,38.72,-9.14,16.4,1892,-0.99
Europa,"Lissabon",PT,38.72,-9.14,16.4,1893,-0.89
Europa,"Lissabon",PT,38.72,-9.14,16.4,1894,-0.74
Europa,"Lissabon",PT,38.72,-9.14,16.4,1895,-0.21
Europa,"Lissabon",PT,38.72,-9.14,16.4,1896,-0.52
Europa,"Lissabon",PT,38.72,-9.14,16.4,1897,-0.31
Europa,"Lissabon",PT,38.72,-9.14,16.4,1898,-0.82
Europa,"Lissabon",PT,38.72,-9.14,16.4,1899,-0.13
Europa,"Lissabon",PT,38.72,-9.14,16.4,1900,0.1
Europa,"Lissabon",PT,38.72,-9.14,16.4,1901,-0.12
Europa,"Lissabon",PT,38.72,-9.14,16.4,1902,-0.27
Europa,"Lissabon",PT,38.72,-9.14,16.4,1903,-0.97
Europa,"Lissabon",PT,38.72,-9.14,16.4,1904,-1.04
Europa,"Lissabon",PT,38.72,-9.14,16.4,1905,-0.81
Europa,"Lissabon",PT,38.72,-9.14,16.4,1906,-0.5
Europa,"Lissabon",PT,38.72,-9.14,16.4,1907,-0.71
Europa,"Lissabon",PT,38.72,-9.14,16.4,1908,-0.72
Europa,"Lissabon",PT,38.72,-9.14,16.4,1909,-0.73
Europa,"Lissabon",PT,38.72,-9.14,16.4,1910,-0.86
Europa,"Lissabon",PT,38.72,-9.14,16.4,1911,-0.87
Europa,"Lissabon",PT,38.72,-9.14,16.4,1912,-1.05
Europa,"Lissabon",PT,38.72,-9.14,16.4,1913,-0.96
Europa,"Lissabon",PT,38.72,-9.14,16.4,1914,-0.41
Europa,"Lissabon",PT,38.72,-9.14,16.4,1915,-0.09
Europa,"Lissabon",PT,38.72,-9.14,16.4,1916,-0.71
Europa,"Lissabon",PT,38.72,-9.14,16.4,1917,-0.84
Europa,"Lissabon",PT,38.72,-9.14,16.4,1918,-0.64
Europa,"Lissabon",PT,38.72,-9.14,16.4,1919,-0.83
Europa,"Lissabon",PT,38.72,-9.14,16.4,1920,-1
Europa,"Lissabon",PT,38.72,-9.14,16.4,1921,-0.51
Europa,"Lissabon",PT,38.72,-9.14,16.4,1922,-0.4
Europa,"Lissabon",PT,38.72,-9.14,16.4,1923,-0.32
Europa,"Lissabon",PT,38.72,-9.14,16.4,1924,-0.3
Europa,"Lissabon",PT,38.72,-9.14,16.4,1925,-0.33
Europa,"Lissabon",PT,38.72,-9.14,16.4,1926,0.26
Europa,"Lissabon",PT,38.72,-9.14,16.4,1927,-0.44
Europa,"Lissabon",PT,38.72,-9.14,16.4,1928,-0.19
Europa,"Lissabon",PT,38.72,-9.14,16.4,1929,-0.2
Europa,"Lissabon",PT,38.72,-9.14,16.4,1930,0.22
Europa,"Lissabon",PT,38.72,-9.14,16.4,1931,-0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1932,0.31
Europa,"Lissabon",PT,38.72,-9.14,16.4,1933,-0.56
Europa,"Lissabon",PT,38.72,-9.14,16.4,1934,0.24
Europa,"Lissabon",PT,38.72,-9.14,16.4,1935,-0.08
Europa,"Lissabon",PT,38.72,-9.14,16.4,1936,0.11
Europa,"Lissabon",PT,38.72,-9.14,16.4,1937,0.14
Europa,"Lissabon",PT,38.72,-9.14,16.4,1938,0.26
Europa,"Lissabon",PT,38.72,-9.14,16.4,1939,0.29
Europa,"Lissabon",PT,38.72,-9.14,16.4,1940,0.42
Europa,"Lissabon",PT,38.72,-9.14,16.4,1941,0.43
Europa,"Lissabon",PT,38.72,-9.14,16.4,1942,0.36
Europa,"Lissabon",PT,38.72,-9.14,16.4,1943,0.08
Europa,"Lissabon",PT,38.72,-9.14,16.4,1944,0.13
Europa,"Lissabon",PT,38.72,-9.14,16.4,1945,0.29
Europa,"Lissabon",PT,38.72,-9.14,16.4,1946,0.27
Europa,"Lissabon",PT,38.72,-9.14,16.4,1947,-0.27
Europa,"Lissabon",PT,38.72,-9.14,16.4,1948,-0.24
Europa,"Lissabon",PT,38.72,-9.14,16.4,1949,0.17
Europa,"Lissabon",PT,38.72,-9.14,16.4,1950,-0.17
Europa,"Lissabon",PT,38.72,-9.14,16.4,1951,-0.19
Europa,"Lissabon",PT,38.72,-9.14,16.4,1952,0.18
Europa,"Lissabon",PT,38.72,-9.14,16.4,1953,0.38
Europa,"Lissabon",PT,38.72,-9.14,16.4,1954,-0.12
Europa,"Lissabon",PT,38.72,-9.14,16.4,1955,-0.52
Europa,"Lissabon",PT,38.72,-9.14,16.4,1956,-0.92
Europa,"Lissabon",PT,38.72,-9.14,16.4,1957,-0.02
Europa,"Lissabon",PT,38.72,-9.14,16.4,1958,0.42
Europa,"Lissabon",PT,38.72,-9.14,16.4,1959,0.16
Europa,"Lissabon",PT,38.72,-9.14,16.4,1960,-0.12
Europa,"Lissabon",PT,38.72,-9.14,16.4,1961,-0.09
Europa,"Lissabon",PT,38.72,-9.14,16.4,1962,0.04
Europa,"Lissabon",PT,38.72,-9.14,16.4,1963,0.4
Europa,"Lissabon",PT,38.72,-9.14,16.4,1964,-0.31
Europa,"Lissabon",PT,38.72,-9.14,16.4,1965,-0.12
Europa,"Lissabon",PT,38.72,-9.14,16.4,1966,-0.19
Europa,"Lissabon",PT,38.72,-9.14,16.4,1967,0.19
Europa,"Lissabon",PT,38.72,-9.14,16.4,1968,-0.48
Europa,"Lissabon",PT,38.72,-9.14,16.4,1969,-0.18
Europa,"Lissabon",PT,38.72,-9.14,16.4,1970,-0.6
Europa,"Lissabon",PT,38.72,-9.14,16.4,1971,0.31
Europa,"Lissabon",PT,38.72,-9.14,16.4,1972,-0.13
Europa,"Lissabon",PT,38.72,-9.14,16.4,1973,0.27
Europa,"Lissabon",PT,38.72,-9.14,16.4,1974,-0.14
Europa,"Lissabon",PT,38.72,-9.14,16.4,1975,0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1976,-0.14
Europa,"Lissabon",PT,38.72,-9.14,16.4,1977,0.33
Europa,"Lissabon",PT,38.72,-9.14,16.4,1978,0.16
Europa,"Lissabon",PT,38.72,-9.14,16.4,1979,-0.13
Europa,"Lissabon",PT,38.72,-9.14,16.4,1980,0.02
Europa,"Lissabon",PT,38.72,-9.14,16.4,1981,0.08
Europa,"Lissabon",PT,38.72,-9.14,16.4,1982,-0.27
Europa,"Lissabon",PT,38.72,-9.14,16.4,1983,0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1984,-0.07
Europa,"Lissabon",PT,38.72,-9.14,16.4,1985,0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1986,-0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1987,0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,1988,0.42
Europa,"Lissabon",PT,38.72,-9.14,16.4,1989,-0.02
Europa,"Lissabon",PT,38.72,-9.14,16.4,1990,0.48
Europa,"Lissabon",PT,38.72,-9.14,16.4,1991,0.12
Europa,"Lissabon",PT,38.72,-9.14,16.4,1992,-0.09
Europa,"Lissabon",PT,38.72,-9.14,16.4,1993,0.47
Europa,"Lissabon",PT,38.72,-9.14,16.4,1994,0.48
Europa,"Lissabon",PT,38.72,-9.14,16.4,1995,0.65
Europa,"Lissabon",PT,38.72,-9.14,16.4,1996,-0.02
Europa,"Lissabon",PT,38.72,-9.14,16.4,1997,0.49
Europa,"Lissabon",PT,38.72,-9.14,16.4,1998,0.94
Europa,"Lissabon",PT,38.72,-9.14,16.4,1999,0.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,2000,0.67
Europa,"Lissabon",PT,38.72,-9.14,16.4,2001,1.51
Europa,"Lissabon",PT,38.72,-9.14,16.4,2002,1.07
Europa,"Lissabon",PT,38.72,-9.14,16.4,2003,0.96
Europa,"Lissabon",PT,38.72,-9.14,16.4,2004,1.08
Europa,"Lissabon",PT,38.72,-9.14,16.4,2005,0.88
Europa,"Lissabon",PT,38.72,-9.14,16.4,2006,1.06
Europa,"Lissabon",PT,38.72,-9.14,16.4,2007,0.55
Europa,"Lissabon",PT,38.72,-9.14,16.4,2008,0.69
Europa,"Lissabon",PT,38.72,-9.14,16.4,2009,0.64
Europa,"Lissabon",PT,38.72,-9.14,16.4,2010,1.48
Europa,"Lissabon",PT,38.72,-9.14,16.4,2011,0.86
Europa,"Lissabon",PT,38.72,-9.14,16.4,2012,1.17
Europa,"Lissabon",PT,38.72,-9.14,16.4,2013,0.95
Europa,"Lissabon",PT,38.72,-9.14,16.4,2014,1.12
Europa,"Lissabon",PT,38.72,-9.14,16.4,2015,1.25
Europa,"Lissabon",PT,38.72,-9.14,16.4,2016,1.31
Europa,"Lissabon",PT,38.72,-9.14,16.4,2017,1.62
Europa,"Lissabon",PT,38.72,-9.14,16.4,2018,1.49
Europa,"Lissabon",PT,38.72,-9.14,16.4,2019,1.54
Europa,"Lissabon",PT,38.72,-9.14,16.4,2020,1.14
Europa,"Lissabon",PT,38.72,-9.14,16.4,2021,0.88
Europa,"Lissabon",PT,38.72,-9.14,16.4,2022,0.87
Europa,"Lissabon",PT,38.72,-9.14,16.4,2023,1.85
Europa,"Lissabon",PT,38.72,-9.14,16.4,2024,1.94
Europa,"Lissabon",PT,38.72,-9.14,16.4,2025,1.71
Welt,"Anchorage",US,61.22,-149.9,2.2,1850,-1.4
Welt,"Anchorage",US,61.22,-149.9,2.2,1851,-2.13
Welt,"Anchorage",US,61.22,-149.9,2.2,1852,-2.37
Welt,"Anchorage",US,61.22,-149.9,2.2,1853,-0.99
Welt,"Anchorage",US,61.22,-149.9,2.2,1854,-0.91
Welt,"Anchorage",US,61.22,-149.9,2.2,1855,-0.59
Welt,"Anchorage",US,61.22,-149.9,2.2,1856,-0.84
Welt,"Anchorage",US,61.22,-149.9,2.2,1857,-1.38
Welt,"Anchorage",US,61.22,-149.9,2.2,1858,-1.23
Welt,"Anchorage",US,61.22,-149.9,2.2,1859,-1.06
Welt,"Anchorage",US,61.22,-149.9,2.2,1860,-1.21
Welt,"Anchorage",US,61.22,-149.9,2.2,1861,-0.1
Welt,"Anchorage",US,61.22,-149.9,2.2,1862,-0.15
Welt,"Anchorage",US,61.22,-149.9,2.2,1863,0.45
Welt,"Anchorage",US,61.22,-149.9,2.2,1864,0.52
Welt,"Anchorage",US,61.22,-149.9,2.2,1865,0.11
Welt,"Anchorage",US,61.22,-149.9,2.2,1866,-1.78
Welt,"Anchorage",US,61.22,-149.9,2.2,1867,-1.74
Welt,"Anchorage",US,61.22,-149.9,2.2,1868,-1.76
Welt,"Anchorage",US,61.22,-149.9,2.2,1869,-0.42
Welt,"Anchorage",US,61.22,-149.9,2.2,1870,-1.66
Welt,"Anchorage",US,61.22,-149.9,2.2,1871,-2.14
Welt,"Anchorage",US,61.22,-149.9,2.2,1872,-0.9
Welt,"Anchorage",US,61.22,-149.9,2.2,1873,-1.32
Welt,"Anchorage",US,61.22,-149.9,2.2,1874,-1.36
Welt,"Anchorage",US,61.22,-149.9,2.2,1875,0.23
Welt,"Anchorage",US,61.22,-149.9,2.2,1876,0.19
Welt,"Anchorage",US,61.22,-149.9,2.2,1877,-0.13
Welt,"Anchorage",US,61.22,-149.9,2.2,1878,-0.36
Welt,"Anchorage",US,61.22,-149.9,2.2,1879,-0.58
Welt,"Anchorage",US,61.22,-149.9,2.2,1880,-0.42
Welt,"Anchorage",US,61.22,-149.9,2.2,1881,-0.92
Welt,"Anchorage",US,61.22,-149.9,2.2,1882,0.28
Welt,"Anchorage",US,61.22,-149.9,2.2,1883,0.09
Welt,"Anchorage",US,61.22,-149.9,2.2,1884,-1.09
Welt,"Anchorage",US,61.22,-149.9,2.2,1885,-0.98
Welt,"Anchorage",US,61.22,-149.9,2.2,1886,-1.31
Welt,"Anchorage",US,61.22,-149.9,2.2,1887,-1.13
Welt,"Anchorage",US,61.22,-149.9,2.2,1888,0.14
Welt,"Anchorage",US,61.22,-149.9,2.2,1889,0.66
Welt,"Anchorage",US,61.22,-149.9,2.2,1890,0.72
Welt,"Anchorage",US,61.22,-149.9,2.2,1891,0.39
Welt,"Anchorage",US,61.22,-149.9,2.2,1892,-0.06
Welt,"Anchorage",US,61.22,-149.9,2.2,1893,-0.24
Welt,"Anchorage",US,61.22,-149.9,2.2,1894,-1.66
Welt,"Anchorage",US,61.22,-149.9,2.2,1895,-2.01
Welt,"Anchorage",US,61.22,-149.9,2.2,1896,-0.77
Welt,"Anchorage",US,61.22,-149.9,2.2,1897,0.06
Welt,"Anchorage",US,61.22,-149.9,2.2,1898,-1.17
Welt,"Anchorage",US,61.22,-149.9,2.2,1899,0.17
Welt,"Anchorage",US,61.22,-149.9,2.2,1900,-0.05
Welt,"Anchorage",US,61.22,-149.9,2.2,1901,-0.52
Welt,"Anchorage",US,61.22,-149.9,2.2,1902,0.32
Welt,"Anchorage",US,61.22,-149.9,2.2,1903,-1.47
Welt,"Anchorage",US,61.22,-149.9,2.2,1904,-1.07
Welt,"Anchorage",US,61.22,-149.9,2.2,1905,0.28
Welt,"Anchorage",US,61.22,-149.9,2.2,1906,0.18
Welt,"Anchorage",US,61.22,-149.9,2.2,1907,0.04
Welt,"Anchorage",US,61.22,-149.9,2.2,1908,-0.49
Welt,"Anchorage",US,61.22,-149.9,2.2,1909,0.31
Welt,"Anchorage",US,61.22,-149.9,2.2,1910,-0.85
Welt,"Anchorage",US,61.22,-149.9,2.2,1911,-2.41
Welt,"Anchorage",US,61.22,-149.9,2.2,1912,-2.39
Welt,"Anchorage",US,61.22,-149.9,2.2,1913,-2.12
Welt,"Anchorage",US,61.22,-149.9,2.2,1914,-2.05
Welt,"Anchorage",US,61.22,-149.9,2.2,1915,-1.3
Welt,"Anchorage",US,61.22,-149.9,2.2,1916,-1.2
Welt,"Anchorage",US,61.22,-149.9,2.2,1917,-1.02
Welt,"Anchorage",US,61.22,-149.9,2.2,1918,0.42
Welt,"Anchorage",US,61.22,-149.9,2.2,1919,-1.1
Welt,"Anchorage",US,61.22,-149.9,2.2,1920,-1.28
Welt,"Anchorage",US,61.22,-149.9,2.2,1921,-0.59
Welt,"Anchorage",US,61.22,-149.9,2.2,1922,-1.66
Welt,"Anchorage",US,61.22,-149.9,2.2,1923,-1.22
Welt,"Anchorage",US,61.22,-149.9,2.2,1924,-1.8
Welt,"Anchorage",US,61.22,-149.9,2.2,1925,-0.89
Welt,"Anchorage",US,61.22,-149.9,2.2,1926,0.83
Welt,"Anchorage",US,61.22,-149.9,2.2,1927,0.16
Welt,"Anchorage",US,61.22,-149.9,2.2,1928,0.22
Welt,"Anchorage",US,61.22,-149.9,2.2,1929,-1.63
Welt,"Anchorage",US,61.22,-149.9,2.2,1930,-1.22
Welt,"Anchorage",US,61.22,-149.9,2.2,1931,-0.59
Welt,"Anchorage",US,61.22,-149.9,2.2,1932,-0.55
Welt,"Anchorage",US,61.22,-149.9,2.2,1933,-0.67
Welt,"Anchorage",US,61.22,-149.9,2.2,1934,-0.4
Welt,"Anchorage",US,61.22,-149.9,2.2,1935,-0.36
Welt,"Anchorage",US,61.22,-149.9,2.2,1936,-1.72
Welt,"Anchorage",US,61.22,-149.9,2.2,1937,0.56
Welt,"Anchorage",US,61.22,-149.9,2.2,1938,1.17
Welt,"Anchorage",US,61.22,-149.9,2.2,1939,0.31
Welt,"Anchorage",US,61.22,-149.9,2.2,1940,-0.35
Welt,"Anchorage",US,61.22,-149.9,2.2,1941,0.17
Welt,"Anchorage",US,61.22,-149.9,2.2,1942,0.07
Welt,"Anchorage",US,61.22,-149.9,2.2,1943,0.62
Welt,"Anchorage",US,61.22,-149.9,2.2,1944,0.08
Welt,"Anchorage",US,61.22,-149.9,2.2,1945,-0.16
Welt,"Anchorage",US,61.22,-149.9,2.2,1946,1.09
Welt,"Anchorage",US,61.22,-149.9,2.2,1947,0.33
Welt,"Anchorage",US,61.22,-149.9,2.2,1948,-0.4
Welt,"Anchorage",US,61.22,-149.9,2.2,1949,-0.01
Welt,"Anchorage",US,61.22,-149.9,2.2,1950,1.13
Welt,"Anchorage",US,61.22,-149.9,2.2,1951,-0.45
Welt,"Anchorage",US,61.22,-149.9,2.2,1952,-0.9
Welt,"Anchorage",US,61.22,-149.9,2.2,1953,-0.92
Welt,"Anchorage",US,61.22,-149.9,2.2,1954,-0.61
Welt,"Anchorage",US,61.22,-149.9,2.2,1955,-0.73
Welt,"Anchorage",US,61.22,-149.9,2.2,1956,0.16
Welt,"Anchorage",US,61.22,-149.9,2.2,1957,1.13
Welt,"Anchorage",US,61.22,-149.9,2.2,1958,0.93
Welt,"Anchorage",US,61.22,-149.9,2.2,1959,-0.28
Welt,"Anchorage",US,61.22,-149.9,2.2,1960,-0.05
Welt,"Anchorage",US,61.22,-149.9,2.2,1961,0.09
Welt,"Anchorage",US,61.22,-149.9,2.2,1962,0.19
Welt,"Anchorage",US,61.22,-149.9,2.2,1963,0.46
Welt,"Anchorage",US,61.22,-149.9,2.2,1964,-0.38
Welt,"Anchorage",US,61.22,-149.9,2.2,1965,0.08
Welt,"Anchorage",US,61.22,-149.9,2.2,1966,0.79
Welt,"Anchorage",US,61.22,-149.9,2.2,1967,-0.57
Welt,"Anchorage",US,61.22,-149.9,2.2,1968,0.42
Welt,"Anchorage",US,61.22,-149.9,2.2,1969,-1.34
Welt,"Anchorage",US,61.22,-149.9,2.2,1970,-2.24
Welt,"Anchorage",US,61.22,-149.9,2.2,1971,-0.91
Welt,"Anchorage",US,61.22,-149.9,2.2,1972,-0.64
Welt,"Anchorage",US,61.22,-149.9,2.2,1973,0.27
Welt,"Anchorage",US,61.22,-149.9,2.2,1974,-0.4
Welt,"Anchorage",US,61.22,-149.9,2.2,1975,-0.64
Welt,"Anchorage",US,61.22,-149.9,2.2,1976,-1.07
Welt,"Anchorage",US,61.22,-149.9,2.2,1977,0.84
Welt,"Anchorage",US,61.22,-149.9,2.2,1978,0.69
Welt,"Anchorage",US,61.22,-149.9,2.2,1979,0.82
Welt,"Anchorage",US,61.22,-149.9,2.2,1980,0.87
Welt,"Anchorage",US,61.22,-149.9,2.2,1981,0.85
Welt,"Anchorage",US,61.22,-149.9,2.2,1982,0.45
Welt,"Anchorage",US,61.22,-149.9,2.2,1983,0.44
Welt,"Anchorage",US,61.22,-149.9,2.2,1984,-0.17
Welt,"Anchorage",US,61.22,-149.9,2.2,1985,-1.22
Welt,"Anchorage",US,61.22,-149.9,2.2,1986,0.25
Welt,"Anchorage",US,61.22,-149.9,2.2,1987,-0.36
Welt,"Anchorage",US,61.22,-149.9,2.2,1988,-0.53
Welt,"Anchorage",US,61.22,-149.9,2.2,1989,1.24
Welt,"Anchorage",US,61.22,-149.9,2.2,1990,1.76
Welt,"Anchorage",US,61.22,-149.9,2.2,1991,1.13
Welt,"Anchorage",US,61.22,-149.9,2.2,1992,1.27
Welt,"Anchorage",US,61.22,-149.9,2.2,1993,2.09
Welt,"Anchorage",US,61.22,-149.9,2.2,1994,1.74
Welt,"Anchorage",US,61.22,-149.9,2.2,1995,2.04
Welt,"Anchorage",US,61.22,-149.9,2.2,1996,1.99
Welt,"Anchorage",US,61.22,-149.9,2.2,1997,0.99
Welt,"Anchorage",US,61.22,-149.9,2.2,1998,0.59
Welt,"Anchorage",US,61.22,-149.9,2.2,1999,0.54
Welt,"Anchorage",US,61.22,-149.9,2.2,2000,0.07
Welt,"Anchorage",US,61.22,-149.9,2.2,2001,1.7
Welt,"Anchorage",US,61.22,-149.9,2.2,2002,1.21
Welt,"Anchorage",US,61.22,-149.9,2.2,2003,1.07
Welt,"Anchorage",US,61.22,-149.9,2.2,2004,1.26
Welt,"Anchorage",US,61.22,-149.9,2.2,2005,1.74
Welt,"Anchorage",US,61.22,-149.9,2.2,2006,1.03
Welt,"Anchorage",US,61.22,-149.9,2.2,2007,-0.15
Welt,"Anchorage",US,61.22,-149.9,2.2,2008,0.66
Welt,"Anchorage",US,61.22,-149.9,2.2,2009,0.33
Welt,"Anchorage",US,61.22,-149.9,2.2,2010,2.34
Welt,"Anchorage",US,61.22,-149.9,2.2,2011,0.94
Welt,"Anchorage",US,61.22,-149.9,2.2,2012,1.45
Welt,"Anchorage",US,61.22,-149.9,2.2,2013,0.88
Welt,"Anchorage",US,61.22,-149.9,2.2,2014,0.8
Welt,"Anchorage",US,61.22,-149.9,2.2,2015,1.78
Welt,"Anchorage",US,61.22,-149.9,2.2,2016,1.21
Welt,"Anchorage",US,61.22,-149.9,2.2,2017,1.27
Welt,"Anchorage",US,61.22,-149.9,2.2,2018,0.82
Welt,"Anchorage",US,61.22,-149.9,2.2,2019,1.9
Welt,"Anchorage",US,61.22,-149.9,2.2,2020,1.59
Welt,"Anchorage",US,61.22,-149.9,2.2,2021,1.38
Welt,"Anchorage",US,61.22,-149.9,2.2,2022,2.46
Welt,"Anchorage",US,61.22,-149.9,2.2,2023,2.42
Welt,"Anchorage",US,61.22,-149.9,2.2,2024,2.35
Welt,"Anchorage",US,61.22,-149.9,2.2,2025,1.87
Welt,"Moskau",RU,55.75,37.62,4.6,1850,-1.82
Welt,"Moskau",RU,55.75,37.62,4.6,1851,0.13
Welt,"Moskau",RU,55.75,37.62,4.6,1852,-0.84
Welt,"Moskau",RU,55.75,37.62,4.6,1853,-0.83
Welt,"Moskau",RU,55.75,37.62,4.6,1854,-0.83
Welt,"Moskau",RU,55.75,37.62,4.6,1855,-1.17
Welt,"Moskau",RU,55.75,37.62,4.6,1856,-1.23
Welt,"Moskau",RU,55.75,37.62,4.6,1857,-1.22
Welt,"Moskau",RU,55.75,37.62,4.6,1858,0.25
Welt,"Moskau",RU,55.75,37.62,4.6,1859,-0.5
Welt,"Moskau",RU,55.75,37.62,4.6,1860,-1.75
Welt,"Moskau",RU,55.75,37.62,4.6,1861,-1.48
Welt,"Moskau",RU,55.75,37.62,4.6,1862,-2.35
Welt,"Moskau",RU,55.75,37.62,4.6,1863,-0.6
Welt,"Moskau",RU,55.75,37.62,4.6,1864,-1.6
Welt,"Moskau",RU,55.75,37.62,4.6,1865,-1.32
Welt,"Moskau",RU,55.75,37.62,4.6,1866,-0.38
Welt,"Moskau",RU,55.75,37.62,4.6,1867,-0.65
Welt,"Moskau",RU,55.75,37.62,4.6,1868,-0.16
Welt,"Moskau",RU,55.75,37.62,4.6,1869,-0.32
Welt,"Moskau",RU,55.75,37.62,4.6,1870,0.18
Welt,"Moskau",RU,55.75,37.62,4.6,1871,-0.19
Welt,"Moskau",RU,55.75,37.62,4.6,1872,0.14
Welt,"Moskau",RU,55.75,37.62,4.6,1873,-0.05
Welt,"Moskau",RU,55.75,37.62,4.6,1874,-0.66
Welt,"Moskau",RU,55.75,37.62,4.6,1875,-0.85
Welt,"Moskau",RU,55.75,37.62,4.6,1876,-0.76
Welt,"Moskau",RU,55.75,37.62,4.6,1877,-0.14
Welt,"Moskau",RU,55.75,37.62,4.6,1878,-0.3
Welt,"Moskau",RU,55.75,37.62,4.6,1879,-1.11
Welt,"Moskau",RU,55.75,37.62,4.6,1880,-1.26
Welt,"Moskau",RU,55.75,37.62,4.6,1881,-0.93
Welt,"Moskau",RU,55.75,37.62,4.6,1882,-1.33
Welt,"Moskau",RU,55.75,37.62,4.6,1883,-1.1
Welt,"Moskau",RU,55.75,37.62,4.6,1884,-0.56
Welt,"Moskau",RU,55.75,37.62,4.6,1885,-1.07
Welt,"Moskau",RU,55.75,37.62,4.6,1886,-0.88
Welt,"Moskau",RU,55.75,37.62,4.6,1887,-0.87
Welt,"Moskau",RU,55.75,37.62,4.6,1888,-1.93
Welt,"Moskau",RU,55.75,37.62,4.6,1889,-1.76
Welt,"Moskau",RU,55.75,37.62,4.6,1890,-1.98
Welt,"Moskau",RU,55.75,37.62,4.6,1891,-1.2
Welt,"Moskau",RU,55.75,37.62,4.6,1892,-1.02
Welt,"Moskau",RU,55.75,37.62,4.6,1893,-0.49
Welt,"Moskau",RU,55.75,37.62,4.6,1894,-0.56
Welt,"Moskau",RU,55.75,37.62,4.6,1895,-1.9
Welt,"Moskau",RU,55.75,37.62,4.6,1896,-0.43
Welt,"Moskau",RU,55.75,37.62,4.6,1897,0.3
Welt,"Moskau",RU,55.75,37.62,4.6,1898,-1.26
Welt,"Moskau",RU,55.75,37.62,4.6,1899,-0.34
Welt,"Moskau",RU,55.75,37.62,4.6,1900,-0.77
Welt,"Moskau",RU,55.75,37.62,4.6,1901,-1.16
Welt,"Moskau",RU,55.75,37.62,4.6,1902,-1.03
Welt,"Moskau",RU,55.75,37.62,4.6,1903,-0.63
Welt,"Moskau",RU,55.75,37.62,4.6,1904,-1.04
Welt,"Moskau",RU,55.75,37.62,4.6,1905,-1.46
Welt,"Moskau",RU,55.75,37.62,4.6,1906,-0.95
Welt,"Moskau",RU,55.75,37.62,4.6,1907,-0.65
Welt,"Moskau",RU,55.75,37.62,4.6,1908,-0.62
Welt,"Moskau",RU,55.75,37.62,4.6,1909,-0.73
Welt,"Moskau",RU,55.75,37.62,4.6,1910,0.33
Welt,"Moskau",RU,55.75,37.62,4.6,1911,-0.13
Welt,"Moskau",RU,55.75,37.62,4.6,1912,-1.11
Welt,"Moskau",RU,55.75,37.62,4.6,1913,-0.12
Welt,"Moskau",RU,55.75,37.62,4.6,1914,-0.12
Welt,"Moskau",RU,55.75,37.62,4.6,1915,-0.32
Welt,"Moskau",RU,55.75,37.62,4.6,1916,-0.64
Welt,"Moskau",RU,55.75,37.62,4.6,1917,0.16
Welt,"Moskau",RU,55.75,37.62,4.6,1918,-1.14
Welt,"Moskau",RU,55.75,37.62,4.6,1919,-1.41
Welt,"Moskau",RU,55.75,37.62,4.6,1920,-1.57
Welt,"Moskau",RU,55.75,37.62,4.6,1921,-0.8
Welt,"Moskau",RU,55.75,37.62,4.6,1922,-1.29
Welt,"Moskau",RU,55.75,37.62,4.6,1923,-0.25
Welt,"Moskau",RU,55.75,37.62,4.6,1924,-0.46
Welt,"Moskau",RU,55.75,37.62,4.6,1925,-0.9
Welt,"Moskau",RU,55.75,37.62,4.6,1926,0.55
Welt,"Moskau",RU,55.75,37.62,4.6,1927,0.09
Welt,"Moskau",RU,55.75,37.62,4.6,1928,-0.52
Welt,"Moskau",RU,55.75,37.62,4.6,1929,-1.14
Welt,"Moskau",RU,55.75,37.62,4.6,1930,0.02
Welt,"Moskau",RU,55.75,37.62,4.6,1931,-0.18
Welt,"Moskau",RU,55.75,37.62,4.6,1932,-0.02
Welt,"Moskau",RU,55.75,37.62,4.6,1933,-0.37
Welt,"Moskau",RU,55.75,37.62,4.6,1934,0.15
Welt,"Moskau",RU,55.75,37.62,4.6,1935,-0.35
Welt,"Moskau",RU,55.75,37.62,4.6,1936,-0.3
Welt,"Moskau",RU,55.75,37.62,4.6,1937,1.05
Welt,"Moskau",RU,55.75,37.62,4.6,1938,0.14
Welt,"Moskau",RU,55.75,37.62,4.6,1939,-0.1
Welt,"Moskau",RU,55.75,37.62,4.6,1940,-0.06
Welt,"Moskau",RU,55.75,37.62,4.6,1941,-1.17
Welt,"Moskau",RU,55.75,37.62,4.6,1942,-0.81
Welt,"Moskau",RU,55.75,37.62,4.6,1943,-0.05
Welt,"Moskau",RU,55.75,37.62,4.6,1944,0.38
Welt,"Moskau",RU,55.75,37.62,4.6,1945,0.15
